"semana","SKU","Descripcion","Familia","Codigo_familia","Subfamilia","Unidad_medida","clasificacion_ABC","nivel_servicio_objetivo","lambda_sku","costo_unitario","margen_bruto","precio_venta","factor_estacional","demanda_semanal","inventario_inicial","unidades_recibidas","ventas","demanda_insatisfecha","quiebre_stock","devoluciones","inventario_final","posicion_inventario","punto_reorden","stock_seguridad","pedido_realizado","cantidad_pedida","lead_time_pedido","valor_inventario_final","costo_mantener_sem","costo_faltante_sem","costo_ordenar_sem"
14,"FER-DIS-009","Disco Diamantado Continuo 4½""","Tornillería y Consumibles","FER","Discos abrasivos","unidad","A",0.98,82.5862,30557.55,0.4782,58558.19,0.8901,52,193,0,52,0,0,1,141,141,187.92,105.34,1,130,1.645,4308614.44,20714.49,0,20000
15,"FER-DIS-009","Disco Diamantado Continuo 4½""","Tornillería y Consumibles","FER","Discos abrasivos","unidad","A",0.98,82.5862,30557.55,0.4782,58558.19,0.9188,64,141,1,64,0,0,0,78,201,187.92,105.34,0,0,NA,2383488.84,11459.08,0,0
16,"FER-DIS-009","Disco Diamantado Continuo 4½""","Tornillería y Consumibles","FER","Discos abrasivos","unidad","A",0.98,82.5862,30557.55,0.4782,58558.19,0.8622,98,78,123,98,0,0,0,103,103,187.92,105.34,1,168,0.539,3147427.57,15131.86,0,20000
17,"FER-DIS-009","Disco Diamantado Continuo 4½""","Tornillería y Consumibles","FER","Discos abrasivos","unidad","A",0.98,82.5862,30557.55,0.4782,58558.19,0.8551,30,103,160,30,0,0,1,233,233,187.92,105.34,0,0,NA,7119908.97,34230.33,0,0
18,"FER-DIS-009","Disco Diamantado Continuo 4½""","Tornillería y Consumibles","FER","Discos abrasivos","unidad","A",0.98,82.5862,30557.55,0.4782,58558.19,0.847,34,233,1,34,0,0,1,200,200,187.92,105.34,0,0,NA,6111509.85,29382.26,0,0
19,"FER-DIS-009","Disco Diamantado Continuo 4½""","Tornillería y Consumibles","FER","Discos abrasivos","unidad","A",0.98,82.5862,30557.55,0.4782,58558.19,0.8042,105,200,1,105,0,0,2,96,96,187.92,105.34,1,175,1.504,2933524.73,14103.48,0,20000
20,"FER-DIS-009","Disco Diamantado Continuo 4½""","Tornillería y Consumibles","FER","Discos abrasivos","unidad","A",0.98,82.5862,30557.55,0.4782,58558.19,0.8638,51,96,2,51,0,0,0,47,216,187.92,105.34,0,0,NA,1436204.81,6904.83,0,0
21,"FER-DIS-009","Disco Diamantado Continuo 4½""","Tornillería y Consumibles","FER","Discos abrasivos","unidad","A",0.98,82.5862,30557.55,0.4782,58558.19,0.8665,79,47,169,79,0,0,1,137,137,187.92,105.34,1,134,0.83,4186384.24,20126.85,0,20000
22,"FER-DIS-009","Disco Diamantado Continuo 4½""","Tornillería y Consumibles","FER","Discos abrasivos","unidad","A",0.98,82.5862,30557.55,0.4782,58558.19,0.8582,107,137,132,107,0,0,1,162,162,187.92,105.34,1,109,1.554,4950322.97,23799.63,0,20000
23,"FER-DIS-009","Disco Diamantado Continuo 4½""","Tornillería y Consumibles","FER","Discos abrasivos","unidad","A",0.98,82.5862,30557.55,0.4782,58558.19,0.8227,86,162,1,86,0,0,0,77,183,187.92,105.34,1,88,1.281,2352931.29,11312.17,0,20000
24,"FER-DIS-009","Disco Diamantado Continuo 4½""","Tornillería y Consumibles","FER","Discos abrasivos","unidad","A",0.98,82.5862,30557.55,0.4782,58558.19,0.972,137,77,188,137,0,0,0,128,128,187.92,105.34,1,143,1.734,3911366.3,18804.65,0,20000
25,"FER-DIS-009","Disco Diamantado Continuo 4½""","Tornillería y Consumibles","FER","Discos abrasivos","unidad","A",0.98,82.5862,30557.55,0.4782,58558.19,0.9287,89,128,0,89,0,0,1,39,180,187.92,105.34,1,91,2.254,1191744.42,5729.54,0,20000
26,"FER-DIS-009","Disco Diamantado Continuo 4½""","Tornillería y Consumibles","FER","Discos abrasivos","unidad","A",0.98,82.5862,30557.55,0.4782,58558.19,0.9384,100,39,142,100,0,0,2,81,166,187.92,105.34,1,105,0.61,2475161.49,11899.81,0,20000
27,"FER-DIS-009","Disco Diamantado Continuo 4½""","Tornillería y Consumibles","FER","Discos abrasivos","unidad","A",0.98,82.5862,30557.55,0.4782,58558.19,0.9538,99,81,188,99,0,0,2,170,170,187.92,105.34,1,101,1.253,5194783.37,24974.92,0,20000
28,"FER-DIS-009","Disco Diamantado Continuo 4½""","Tornillería y Consumibles","FER","Discos abrasivos","unidad","A",0.98,82.5862,30557.55,0.4782,58558.19,0.9811,101,170,98,101,0,0,1,167,167,187.92,105.34,1,104,1.169,5103110.72,24534.19,0,20000
29,"FER-DIS-009","Disco Diamantado Continuo 4½""","Tornillería y Consumibles","FER","Discos abrasivos","unidad","A",0.98,82.5862,30557.55,0.4782,58558.19,1.0165,86,167,98,86,0,0,0,179,179,187.92,105.34,1,92,0.891,5469801.31,26297.12,0,20000
30,"FER-DIS-009","Disco Diamantado Continuo 4½""","Tornillería y Consumibles","FER","Discos abrasivos","unidad","A",0.98,82.5862,30557.55,0.4782,58558.19,1.0638,164,179,88,164,0,0,3,103,103,187.92,105.34,1,168,0.676,3147427.57,15131.86,0,20000
31,"FER-DIS-009","Disco Diamantado Continuo 4½""","Tornillería y Consumibles","FER","Discos abrasivos","unidad","A",0.98,82.5862,30557.55,0.4782,58558.19,1.0928,95,103,164,95,0,0,1,172,172,187.92,105.34,1,99,1.012,5255898.47,25268.74,0,20000
32,"FER-DIS-009","Disco Diamantado Continuo 4½""","Tornillería y Consumibles","FER","Discos abrasivos","unidad","A",0.98,82.5862,30557.55,0.4782,58558.19,1.0675,89,172,98,89,0,0,2,181,181,187.92,105.34,1,90,0.954,5530916.41,26590.94,0,20000
33,"FER-DIS-009","Disco Diamantado Continuo 4½""","Tornillería y Consumibles","FER","Discos abrasivos","unidad","A",0.98,82.5862,30557.55,0.4782,58558.19,1.0453,70,181,85,70,0,0,1,196,196,187.92,105.34,0,0,NA,5989279.65,28794.61,0,0
34,"FER-DIS-009","Disco Diamantado Continuo 4½""","Tornillería y Consumibles","FER","Discos abrasivos","unidad","A",0.98,82.5862,30557.55,0.4782,58558.19,1.0124,51,196,1,51,0,0,0,146,146,187.92,105.34,1,125,1.176,4461402.19,21449.05,0,20000
35,"FER-DIS-009","Disco Diamantado Continuo 4½""","Tornillería y Consumibles","FER","Discos abrasivos","unidad","A",0.98,82.5862,30557.55,0.4782,58558.19,1.1839,116,146,120,116,0,0,1,150,150,187.92,105.34,1,121,1.528,4583632.38,22036.69,0,20000
36,"FER-DIS-009","Disco Diamantado Continuo 4½""","Tornillería y Consumibles","FER","Discos abrasivos","unidad","A",0.98,82.5862,30557.55,0.4782,58558.19,0.9334,80,150,1,80,0,0,2,71,186,187.92,105.34,1,85,0.579,2169586,10430.7,0,20000
37,"FER-DIS-009","Disco Diamantado Continuo 4½""","Tornillería y Consumibles","FER","Discos abrasivos","unidad","A",0.98,82.5862,30557.55,0.4782,58558.19,1.1609,128,71,200,128,0,0,0,143,143,187.92,105.34,1,128,1.721,4369729.54,21008.32,0,20000
38,"FER-DIS-009","Disco Diamantado Continuo 4½""","Tornillería y Consumibles","FER","Discos abrasivos","unidad","A",0.98,82.5862,30557.55,0.4782,58558.19,1.0597,53,143,0,53,0,0,2,90,213,187.92,105.34,0,0,NA,2750179.43,13222.02,0,0
39,"FER-DIS-009","Disco Diamantado Continuo 4½""","Tornillería y Consumibles","FER","Discos abrasivos","unidad","A",0.98,82.5862,30557.55,0.4782,58558.19,1.0757,33,90,125,33,0,0,0,182,182,187.92,105.34,1,89,1.014,5561473.96,26737.86,0,20000
40,"FER-DIS-009","Disco Diamantado Continuo 4½""","Tornillería y Consumibles","FER","Discos abrasivos","unidad","A",0.98,82.5862,30557.55,0.4782,58558.19,1.1797,32,182,87,32,0,0,0,237,237,187.92,105.34,0,0,NA,7242139.17,34817.98,0,0
41,"FER-DIS-009","Disco Diamantado Continuo 4½""","Tornillería y Consumibles","FER","Discos abrasivos","unidad","A",0.98,82.5862,30557.55,0.4782,58558.19,1.0578,89,237,0,89,0,0,1,148,148,187.92,105.34,1,123,1.034,4522517.29,21742.87,0,20000
42,"FER-DIS-009","Disco Diamantado Continuo 4½""","Tornillería y Consumibles","FER","Discos abrasivos","unidad","A",0.98,82.5862,30557.55,0.4782,58558.19,1.1324,91,148,121,91,0,0,1,178,178,187.92,105.34,1,93,1.062,5439243.76,26150.21,0,20000
43,"FER-DIS-009","Disco Diamantado Continuo 4½""","Tornillería y Consumibles","FER","Discos abrasivos","unidad","A",0.98,82.5862,30557.55,0.4782,58558.19,1.1513,102,178,92,102,0,0,1,168,168,187.92,105.34,1,103,1.562,5133668.27,24681.1,0,20000
44,"FER-DIS-009","Disco Diamantado Continuo 4½""","Tornillería y Consumibles","FER","Discos abrasivos","unidad","A",0.98,82.5862,30557.55,0.4782,58558.19,1.1925,54,168,1,54,0,0,0,115,212,187.92,105.34,0,0,NA,3514118.16,16894.8,0,0
45,"FER-DIS-009","Disco Diamantado Continuo 4½""","Tornillería y Consumibles","FER","Discos abrasivos","unidad","A",0.98,82.5862,30557.55,0.4782,58558.19,1.2423,148,115,97,148,0,0,0,64,64,187.92,105.34,1,207,0.832,1955683.15,9402.32,0,20000
46,"FER-DIS-009","Disco Diamantado Continuo 4½""","Tornillería y Consumibles","FER","Discos abrasivos","unidad","A",0.98,82.5862,30557.55,0.4782,58558.19,1.1219,82,64,199,82,0,0,0,181,181,187.92,105.34,1,90,0.322,5530916.41,26590.94,0,20000
47,"FER-DIS-009","Disco Diamantado Continuo 4½""","Tornillería y Consumibles","FER","Discos abrasivos","unidad","A",0.98,82.5862,30557.55,0.4782,58558.19,1.1334,188,181,84,188,0,0,4,77,77,187.92,105.34,1,194,0.956,2352931.29,11312.17,0,20000
48,"FER-DIS-009","Disco Diamantado Continuo 4½""","Tornillería y Consumibles","FER","Discos abrasivos","unidad","A",0.98,82.5862,30557.55,0.4782,58558.19,1.0925,141,77,191,141,0,0,1,127,127,187.92,105.34,1,144,0.642,3880808.75,18657.73,0,20000
49,"FER-DIS-009","Disco Diamantado Continuo 4½""","Tornillería y Consumibles","FER","Discos abrasivos","unidad","A",0.98,82.5862,30557.55,0.4782,58558.19,1.03,38,127,143,38,0,0,1,232,232,187.92,105.34,0,0,NA,7089351.42,34083.42,0,0
50,"FER-DIS-009","Disco Diamantado Continuo 4½""","Tornillería y Consumibles","FER","Discos abrasivos","unidad","A",0.98,82.5862,30557.55,0.4782,58558.19,1.2145,131,232,1,131,0,0,1,102,102,187.92,105.34,1,169,0.9,3116870.02,14984.95,0,20000
51,"FER-DIS-009","Disco Diamantado Continuo 4½""","Tornillería y Consumibles","FER","Discos abrasivos","unidad","A",0.98,82.5862,30557.55,0.4782,58558.19,1.152,150,102,157,150,0,0,2,109,109,187.92,105.34,1,162,1.808,3330772.87,16013.33,0,20000
52,"FER-DIS-009","Disco Diamantado Continuo 4½""","Tornillería y Consumibles","FER","Discos abrasivos","unidad","A",0.98,82.5862,30557.55,0.4782,58558.19,1.1628,69,109,2,69,0,0,0,42,197,187.92,105.34,0,0,NA,1283417.07,6170.27,0,0
1,"FER-DIS-010","Disco Diamantado Segmentado 4""","Tornillería y Consumibles","FER","Discos abrasivos","unidad","A",0.98,82.9851,36486.53,0.5858,88090.09,0.953,39,272,0,39,0,0,1,233,233,188.82,105.84,0,0,NA,8501360.71,40871.93,0,0
2,"FER-DIS-010","Disco Diamantado Segmentado 4""","Tornillería y Consumibles","FER","Discos abrasivos","unidad","A",0.98,82.9851,36486.53,0.5858,88090.09,1.0987,118,233,1,118,0,0,1,116,116,188.82,105.84,1,156,0.925,4232437.09,20348.26,0,20000
3,"FER-DIS-010","Disco Diamantado Segmentado 4""","Tornillería y Consumibles","FER","Discos abrasivos","unidad","A",0.98,82.9851,36486.53,0.5858,88090.09,1.0694,83,116,147,83,0,0,1,180,180,188.82,105.84,1,92,0.558,6567574.8,31574.88,0,20000
4,"FER-DIS-010","Disco Diamantado Segmentado 4""","Tornillería y Consumibles","FER","Discos abrasivos","unidad","A",0.98,82.9851,36486.53,0.5858,88090.09,0.9546,32,180,91,32,0,0,0,239,239,188.82,105.84,0,0,NA,8720279.87,41924.42,0,0
5,"FER-DIS-010","Disco Diamantado Segmentado 4""","Tornillería y Consumibles","FER","Discos abrasivos","unidad","A",0.98,82.9851,36486.53,0.5858,88090.09,1.069,73,239,0,73,0,0,0,166,166,188.82,105.84,1,106,0.345,6056763.42,29119.05,0,20000
6,"FER-DIS-010","Disco Diamantado Segmentado 4""","Tornillería y Consumibles","FER","Discos abrasivos","unidad","A",0.98,82.9851,36486.53,0.5858,88090.09,0.9801,82,166,101,82,0,0,2,185,185,188.82,105.84,1,87,0.665,6750007.43,32451.96,0,20000
7,"FER-DIS-010","Disco Diamantado Segmentado 4""","Tornillería y Consumibles","FER","Discos abrasivos","unidad","A",0.98,82.9851,36486.53,0.5858,88090.09,0.9355,37,185,86,37,0,0,1,234,234,188.82,105.84,0,0,NA,8537847.23,41047.34,0,0
8,"FER-DIS-010","Disco Diamantado Segmentado 4""","Tornillería y Consumibles","FER","Discos abrasivos","unidad","A",0.98,82.9851,36486.53,0.5858,88090.09,0.9871,55,234,1,55,0,0,0,180,180,188.82,105.84,1,92,1.138,6567574.8,31574.88,0,20000
9,"FER-DIS-010","Disco Diamantado Segmentado 4""","Tornillería y Consumibles","FER","Discos abrasivos","unidad","A",0.98,82.9851,36486.53,0.5858,88090.09,0.9482,54,180,89,54,0,0,0,215,215,188.82,105.84,0,0,NA,7844603.23,37714.44,0,0
10,"FER-DIS-010","Disco Diamantado Segmentado 4""","Tornillería y Consumibles","FER","Discos abrasivos","unidad","A",0.98,82.9851,36486.53,0.5858,88090.09,0.8653,47,215,0,47,0,0,1,168,168,188.82,105.84,1,104,0.481,6129736.48,29469.89,0,20000
11,"FER-DIS-010","Disco Diamantado Segmentado 4""","Tornillería y Consumibles","FER","Discos abrasivos","unidad","A",0.98,82.9851,36486.53,0.5858,88090.09,0.9953,130,168,98,130,0,0,0,136,136,188.82,105.84,1,136,1.16,4962167.62,23856.58,0,20000
12,"FER-DIS-010","Disco Diamantado Segmentado 4""","Tornillería y Consumibles","FER","Discos abrasivos","unidad","A",0.98,82.9851,36486.53,0.5858,88090.09,0.867,67,136,134,67,0,0,1,203,203,188.82,105.84,0,0,NA,7406764.91,35609.45,0,0
13,"FER-DIS-010","Disco Diamantado Segmentado 4""","Tornillería y Consumibles","FER","Discos abrasivos","unidad","A",0.98,82.9851,36486.53,0.5858,88090.09,0.895,55,203,1,55,0,0,1,149,149,188.82,105.84,1,123,1.234,5436492.47,26136.98,0,20000
14,"FER-DIS-010","Disco Diamantado Segmentado 4""","Tornillería y Consumibles","FER","Discos abrasivos","unidad","A",0.98,82.9851,36486.53,0.5858,88090.09,0.8227,77,149,118,77,0,0,1,190,190,188.82,105.84,0,0,NA,6932440.06,33329.04,0,0
15,"FER-DIS-010","Disco Diamantado Segmentado 4""","Tornillería y Consumibles","FER","Discos abrasivos","unidad","A",0.98,82.9851,36486.53,0.5858,88090.09,0.8563,53,190,1,53,0,0,1,138,138,188.82,105.84,1,134,1.487,5035140.68,24207.41,0,20000
16,"FER-DIS-010","Disco Diamantado Segmentado 4""","Tornillería y Consumibles","FER","Discos abrasivos","unidad","A",0.98,82.9851,36486.53,0.5858,88090.09,0.8255,61,138,128,61,0,0,0,205,205,188.82,105.84,0,0,NA,7479737.96,35960.28,0,0
17,"FER-DIS-010","Disco Diamantado Segmentado 4""","Tornillería y Consumibles","FER","Discos abrasivos","unidad","A",0.98,82.9851,36486.53,0.5858,88090.09,0.9018,35,205,0,35,0,0,0,170,170,188.82,105.84,1,102,0.272,6202709.53,29820.72,0,20000
18,"FER-DIS-010","Disco Diamantado Segmentado 4""","Tornillería y Consumibles","FER","Discos abrasivos","unidad","A",0.98,82.9851,36486.53,0.5858,88090.09,0.796,54,170,97,54,0,0,0,213,213,188.82,105.84,0,0,NA,7771630.18,37363.61,0,0
19,"FER-DIS-010","Disco Diamantado Segmentado 4""","Tornillería y Consumibles","FER","Discos abrasivos","unidad","A",0.98,82.9851,36486.53,0.5858,88090.09,0.9453,67,213,0,67,0,0,1,146,146,188.82,105.84,1,126,2.735,5327032.89,25610.74,0,20000
20,"FER-DIS-010","Disco Diamantado Segmentado 4""","Tornillería y Consumibles","FER","Discos abrasivos","unidad","A",0.98,82.9851,36486.53,0.5858,88090.09,0.8952,93,146,1,93,0,0,0,54,175,188.82,105.84,1,97,1.815,1970272.44,9472.46,0,20000
21,"FER-DIS-010","Disco Diamantado Segmentado 4""","Tornillería y Consumibles","FER","Discos abrasivos","unidad","A",0.98,82.9851,36486.53,0.5858,88090.09,0.8839,55,54,0,54,1,1,0,0,214,188.82,105.84,0,0,NA,0,0,51603.57,0
22,"FER-DIS-010","Disco Diamantado Segmentado 4""","Tornillería y Consumibles","FER","Discos abrasivos","unidad","A",0.98,82.9851,36486.53,0.5858,88090.09,0.8707,82,0,214,82,0,0,0,132,132,188.82,105.84,1,140,0.854,4816221.52,23154.91,0,20000
23,"FER-DIS-010","Disco Diamantado Segmentado 4""","Tornillería y Consumibles","FER","Discos abrasivos","unidad","A",0.98,82.9851,36486.53,0.5858,88090.09,0.9345,42,132,134,42,0,0,0,224,224,188.82,105.84,0,0,NA,8172981.97,39293.18,0,0
24,"FER-DIS-010","Disco Diamantado Segmentado 4""","Tornillería y Consumibles","FER","Discos abrasivos","unidad","A",0.98,82.9851,36486.53,0.5858,88090.09,0.9504,103,224,0,103,0,0,2,121,121,188.82,105.84,1,151,1.086,4414869.72,21225.34,0,20000
25,"FER-DIS-010","Disco Diamantado Segmentado 4""","Tornillería y Consumibles","FER","Discos abrasivos","unidad","A",0.98,82.9851,36486.53,0.5858,88090.09,0.926,33,121,152,33,0,0,1,240,240,188.82,105.84,0,0,NA,8756766.39,42099.84,0,0
26,"FER-DIS-010","Disco Diamantado Segmentado 4""","Tornillería y Consumibles","FER","Discos abrasivos","unidad","A",0.98,82.9851,36486.53,0.5858,88090.09,0.9642,98,240,1,98,0,0,1,143,143,188.82,105.84,1,129,0.864,5217573.31,25084.49,0,20000
27,"FER-DIS-010","Disco Diamantado Segmentado 4""","Tornillería y Consumibles","FER","Discos abrasivos","unidad","A",0.98,82.9851,36486.53,0.5858,88090.09,0.9487,102,143,124,102,0,0,1,165,165,188.82,105.84,1,107,1.085,6020276.9,28943.64,0,20000
28,"FER-DIS-010","Disco Diamantado Segmentado 4""","Tornillería y Consumibles","FER","Discos abrasivos","unidad","A",0.98,82.9851,36486.53,0.5858,88090.09,0.9066,35,165,106,35,0,0,0,236,236,188.82,105.84,0,0,NA,8610820.29,41398.17,0,0
29,"FER-DIS-010","Disco Diamantado Segmentado 4""","Tornillería y Consumibles","FER","Discos abrasivos","unidad","A",0.98,82.9851,36486.53,0.5858,88090.09,0.9284,68,236,0,68,0,0,1,168,168,188.82,105.84,1,104,1.42,6129736.48,29469.89,0,20000
30,"FER-DIS-010","Disco Diamantado Segmentado 4""","Tornillería y Consumibles","FER","Discos abrasivos","unidad","A",0.98,82.9851,36486.53,0.5858,88090.09,0.9831,102,168,103,102,0,0,0,169,169,188.82,105.84,1,103,0.853,6166223,29645.3,0,20000
31,"FER-DIS-010","Disco Diamantado Segmentado 4""","Tornillería y Consumibles","FER","Discos abrasivos","unidad","A",0.98,82.9851,36486.53,0.5858,88090.09,0.9733,91,169,99,91,0,0,0,177,177,188.82,105.84,1,95,1.351,6458115.22,31048.63,0,20000
32,"FER-DIS-010","Disco Diamantado Segmentado 4""","Tornillería y Consumibles","FER","Discos abrasivos","unidad","A",0.98,82.9851,36486.53,0.5858,88090.09,1.0507,51,177,91,51,0,0,1,217,217,188.82,105.84,0,0,NA,7917576.28,38065.27,0,0
33,"FER-DIS-010","Disco Diamantado Segmentado 4""","Tornillería y Consumibles","FER","Discos abrasivos","unidad","A",0.98,82.9851,36486.53,0.5858,88090.09,1.0938,88,217,1,88,0,0,1,130,130,188.82,105.84,1,142,0.872,4743248.46,22804.08,0,20000
34,"FER-DIS-010","Disco Diamantado Segmentado 4""","Tornillería y Consumibles","FER","Discos abrasivos","unidad","A",0.98,82.9851,36486.53,0.5858,88090.09,1.0248,91,130,137,91,0,0,2,176,176,188.82,105.84,1,96,0.962,6421628.69,30873.21,0,20000
35,"FER-DIS-010","Disco Diamantado Segmentado 4""","Tornillería y Consumibles","FER","Discos abrasivos","unidad","A",0.98,82.9851,36486.53,0.5858,88090.09,1.1346,115,176,95,115,0,0,0,156,156,188.82,105.84,1,116,0.705,5691898.16,27364.89,0,20000
36,"FER-DIS-010","Disco Diamantado Segmentado 4""","Tornillería y Consumibles","FER","Discos abrasivos","unidad","A",0.98,82.9851,36486.53,0.5858,88090.09,1.1574,54,156,111,54,0,0,0,213,213,188.82,105.84,0,0,NA,7771630.18,37363.61,0,0
37,"FER-DIS-010","Disco Diamantado Segmentado 4""","Tornillería y Consumibles","FER","Discos abrasivos","unidad","A",0.98,82.9851,36486.53,0.5858,88090.09,1.0859,76,213,0,76,0,0,1,137,137,188.82,105.84,1,135,0.488,4998654.15,24031.99,0,20000
38,"FER-DIS-010","Disco Diamantado Segmentado 4""","Tornillería y Consumibles","FER","Discos abrasivos","unidad","A",0.98,82.9851,36486.53,0.5858,88090.09,1.0523,48,137,135,48,0,0,0,224,224,188.82,105.84,0,0,NA,8172981.97,39293.18,0,0
39,"FER-DIS-010","Disco Diamantado Segmentado 4""","Tornillería y Consumibles","FER","Discos abrasivos","unidad","A",0.98,82.9851,36486.53,0.5858,88090.09,1.2018,166,224,0,166,0,0,2,58,58,188.82,105.84,1,214,1.441,2116218.55,10174.13,0,20000
40,"FER-DIS-010","Disco Diamantado Segmentado 4""","Tornillería y Consumibles","FER","Discos abrasivos","unidad","A",0.98,82.9851,36486.53,0.5858,88090.09,1.102,84,58,213,84,0,0,1,187,187,188.82,105.84,1,85,1.188,6822980.48,32802.79,0,20000
41,"FER-DIS-010","Disco Diamantado Segmentado 4""","Tornillería y Consumibles","FER","Discos abrasivos","unidad","A",0.98,82.9851,36486.53,0.5858,88090.09,1.0835,112,187,83,112,0,0,1,158,158,188.82,105.84,1,114,1.126,5764871.21,27715.73,0,20000
42,"FER-DIS-010","Disco Diamantado Segmentado 4""","Tornillería y Consumibles","FER","Discos abrasivos","unidad","A",0.98,82.9851,36486.53,0.5858,88090.09,1.1879,99,158,111,99,0,0,0,170,170,188.82,105.84,1,102,0.726,6202709.53,29820.72,0,20000
43,"FER-DIS-010","Disco Diamantado Segmentado 4""","Tornillería y Consumibles","FER","Discos abrasivos","unidad","A",0.98,82.9851,36486.53,0.5858,88090.09,1.0572,98,170,96,98,0,0,2,168,168,188.82,105.84,1,104,1.09,6129736.48,29469.89,0,20000
44,"FER-DIS-010","Disco Diamantado Segmentado 4""","Tornillería y Consumibles","FER","Discos abrasivos","unidad","A",0.98,82.9851,36486.53,0.5858,88090.09,1.0749,149,168,99,149,0,0,1,118,118,188.82,105.84,1,154,0.505,4305410.14,20699.09,0,20000
45,"FER-DIS-010","Disco Diamantado Segmentado 4""","Tornillería y Consumibles","FER","Discos abrasivos","unidad","A",0.98,82.9851,36486.53,0.5858,88090.09,1.1828,125,118,147,125,0,0,2,140,140,188.82,105.84,1,132,0.987,5108113.73,24558.24,0,20000
46,"FER-DIS-010","Disco Diamantado Segmentado 4""","Tornillería y Consumibles","FER","Discos abrasivos","unidad","A",0.98,82.9851,36486.53,0.5858,88090.09,1.1763,82,140,128,82,0,0,1,186,186,188.82,105.84,1,86,1.451,6786493.96,32627.37,0,20000
47,"FER-DIS-010","Disco Diamantado Segmentado 4""","Tornillería y Consumibles","FER","Discos abrasivos","unidad","A",0.98,82.9851,36486.53,0.5858,88090.09,1.1609,101,186,83,101,0,0,1,168,168,188.82,105.84,1,104,2.666,6129736.48,29469.89,0,20000
48,"FER-DIS-010","Disco Diamantado Segmentado 4""","Tornillería y Consumibles","FER","Discos abrasivos","unidad","A",0.98,82.9851,36486.53,0.5858,88090.09,1.1193,121,168,1,121,0,0,1,48,148,188.82,105.84,1,124,1.572,1751353.28,8419.97,0,20000
49,"FER-DIS-010","Disco Diamantado Segmentado 4""","Tornillería y Consumibles","FER","Discos abrasivos","unidad","A",0.98,82.9851,36486.53,0.5858,88090.09,1.1488,87,48,1,49,38,1,0,0,222,188.82,105.84,0,0,NA,0,0,1960935.49,0
50,"FER-DIS-010","Disco Diamantado Segmentado 4""","Tornillería y Consumibles","FER","Discos abrasivos","unidad","A",0.98,82.9851,36486.53,0.5858,88090.09,1.0774,81,0,222,81,0,0,0,141,141,188.82,105.84,1,131,1.101,5144600.26,24733.66,0,20000
